Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm,ID,Missing_Data,Latitude,Longitude,KF_Acc015
5,2002,5,68,Test,2,13,299161.963,4385745.418,0,2002-09-11 00:00:00,2269.02,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,3.9553876,0.014262708,0.161342682,0.2628282,,,4.826,86,1,39.597917916077684,-107.33905848689211,
5,2002,5,68,Test,2,13,299161.963,4385745.418,0,2002-09-12 00:00:00,2269.02,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,3.9553876,0.014262708,0.161342682,0.2628282,,,6.096,87,1,39.597917916077684,-107.33905848689211,
5,2002,5,69,Test,2,13,299206.963,4385710.418,0,2002-08-05 00:00:00,2296.74,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,2.7929153,0.000286443,0.163213547,0.2647333,,6.096,7.112,88,1,39.59761336103549,-107.3385242026225,
5,2002,5,69,Test,2,13,299206.963,4385710.418,0,2002-09-11 00:00:00,2296.74,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,2.7929153,0.000286443,0.163213547,0.2647333,,,4.826,89,1,39.59761336103549,-107.3385242026225,
5,2002,5,69,Test,2,13,299206.963,4385710.418,0,2002-09-12 00:00:00,2296.74,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,2.7929153,0.000286443,0.163213547,0.2647333,,,6.096,90,1,39.59761336103549,-107.3385242026225,
5,2002,5,70,Test,2,13,298821.963,4385727.918,0,2002-08-05 00:00:00,1866.04,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.0423174,0.039115908,0.271557892,0.3600001,,6.096,7.112,91,1,39.597680603157606,-107.34300987617416,
5,2002,5,70,Test,2,13,298821.963,4385727.918,0,2002-09-11 00:00:00,1866.04,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0423174,0.039115908,0.271557892,0.3600001,,,4.826,92,1,39.597680603157606,-107.34300987617416,
5,2002,5,70,Test,2,13,298821.963,4385727.918,0,2002-09-12 00:00:00,1866.04,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0423174,0.039115908,0.271557892,0.3600001,,,6.096,93,1,39.597680603157606,-107.34300987617416,
5,2002,5,71,Test,2,13,298806.963,4385610.418,0,2002-08-05 00:00:00,2010.7,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.6287,0.137674866,0.313717529,0.3515168,,6.096,7.112,94,1,39.59661924290318,-107.34314877307935,
5,2002,5,71,Test,2,13,298806.963,4385610.418,0,2002-09-11 00:00:00,2010.7,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.6287,0.137674866,0.313717529,0.3515168,,,4.826,95,1,39.59661924290318,-107.34314877307935,
5,2002,5,71,Test,2,13,298806.963,4385610.418,0,2002-09-12 00:00:00,2010.7,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.6287,0.137674866,0.313717529,0.3515168,,,6.096,96,1,39.59661924290318,-107.34314877307935,
5,2002,5,72,Test,2,13,298529.463,4385440.418,0,2002-08-05 00:00:00,1640.59,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.0328231,0.257650375,0.360561768,0.36,,6.096,7.112,97,1,39.59502355454938,-107.34632640570317,
5,2002,5,72,Test,2,13,298529.463,4385440.418,0,2002-09-11 00:00:00,1640.59,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0328231,0.257650375,0.360561768,0.36,,,4.826,98,1,39.59502355454938,-107.34632640570317,
5,2002,5,72,Test,2,13,298529.463,4385440.418,0,2002-09-12 00:00:00,1640.59,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0328231,0.257650375,0.360561768,0.36,,,6.096,99,1,39.59502355454938,-107.34632640570317,
5,2002,5,73,Test,2,13,298456.963,4385470.418,0,2002-08-05 00:00:00,1626.72,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.0312933,0.79066658,0.726434204,0.3600001,,6.096,7.112,100,1,39.59527659158636,-107.34717919599125,
5,2002,5,73,Test,2,13,298456.963,4385470.418,0,2002-09-11 00:00:00,1626.72,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0312933,0.79066658,0.726434204,0.3600001,,,4.826,101,1,39.59527659158636,-107.34717919599125,
5,2002,5,73,Test,2,13,298456.963,4385470.418,0,2002-09-12 00:00:00,1626.72,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0312933,0.79066658,0.726434204,0.3600001,,,6.096,102,1,39.59527659158636,-107.34717919599125,
5,2002,5,74,Test,2,13,298056.963,4385360.418,0,2002-08-05 00:00:00,1353.43,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,7.6294832,0.03132479,0.177620102,0.2743951,,6.096,7.112,103,1,39.59419210828238,-107.35180042566273,
5,2002,5,74,Test,2,13,298056.963,4385360.418,0,2002-09-11 00:00:00,1353.43,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,7.6294832,0.03132479,0.177620102,0.2743951,,,4.826,104,1,39.59419210828238,-107.35180042566273,
5,2002,5,74,Test,2,13,298056.963,4385360.418,0,2002-09-12 00:00:00,1353.43,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,7.6294832,0.03132479,0.177620102,0.2743951,,,6.096,105,1,39.59419210828238,-107.35180042566273,
5,2002,5,75,Test,2,13,298246.963,4385400.418,0,2002-08-05 00:00:00,1503.55,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.6599818,0.334302902,0.410023407,0.3520193,,6.096,7.112,106,1,39.59459697547942,-107.34960163268893,
5,2002,5,75,Test,2,13,298246.963,4385400.418,0,2002-09-11 00:00:00,1503.55,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.6599818,0.334302902,0.410023407,0.3520193,,,4.826,107,1,39.59459697547942,-107.34960163268893,
5,2002,5,75,Test,2,13,298246.963,4385400.418,0,2002-09-12 00:00:00,1503.55,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.6599818,0.334302902,0.410023407,0.3520193,,,6.096,108,1,39.59459697547942,-107.34960163268893,
5,2002,5,76,Test,2,13,298171.963,4385330.418,0,2002-08-05 00:00:00,1433.26,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.02829,0.59496521,0.540914368,0.36,,6.096,7.112,109,1,39.593949115883696,-107.35045307757088,
5,2002,5,76,Test,2,13,298171.963,4385330.418,0,2002-09-11 00:00:00,1433.26,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.02829,0.59496521,0.540914368,0.36,,,4.826,110,1,39.593949115883696,-107.35045307757088,
5,2002,5,76,Test,2,13,298171.963,4385330.418,0,2002-09-12 00:00:00,1433.26,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.02829,0.59496521,0.540914368,0.36,,,6.096,111,1,39.593949115883696,-107.35045307757088,
5,2002,5,77,Test,2,13,297891.963,4385272.918,0,2002-08-05 00:00:00,1346.65,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.0245875,0.569456329,0.478358887,0.36,,6.096,7.112,112,1,39.59336546288502,-107.35369379721317,
5,2002,5,77,Test,2,13,297891.963,4385272.918,0,2002-09-11 00:00:00,1346.65,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0245875,0.569456329,0.478358887,0.36,,,4.826,113,1,39.59336546288502,-107.35369379721317,
5,2002,5,77,Test,2,13,297891.963,4385272.918,0,2002-09-12 00:00:00,1346.65,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0245875,0.569456329,0.478358887,0.36,,,6.096,114,1,39.59336546288502,-107.35369379721317,
5,2002,5,78,Test,2,13,297731.963,4385197.918,0,2002-08-05 00:00:00,1513.05,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.6403046,0.418634262,0.443507172,0.3567061,,6.096,7.112,115,1,39.592652503026706,-107.35553275425923,
5,2002,5,78,Test,2,13,297731.963,4385197.918,0,2002-09-11 00:00:00,1513.05,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.6403046,0.418634262,0.443507172,0.3567061,,,4.826,116,1,39.592652503026706,-107.35553275425923,
5,2002,5,78,Test,2,13,297731.963,4385197.918,0,2002-09-12 00:00:00,1513.05,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.6403046,0.418634262,0.443507172,0.3567061,,,6.096,117,1,39.592652503026706,-107.35553275425923,
5,2002,5,79,Test,2,13,298025.713,4385146.668,0,2002-08-05 00:00:00,1528.4,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.036125,0.599935875,0.533676819,0.3600001,,6.096,7.112,118,1,39.592260389242625,-107.35209895615782,
5,2002,5,79,Test,2,13,298025.713,4385146.668,0,2002-09-11 00:00:00,1528.4,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.036125,0.599935875,0.533676819,0.3600001,,,4.826,119,1,39.592260389242625,-107.35209895615782,
5,2002,5,79,Test,2,13,298025.713,4385146.668,0,2002-09-12 00:00:00,1528.4,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.036125,0.599935875,0.533676819,0.3600001,,,6.096,120,1,39.592260389242625,-107.35209895615782,
5,2002,5,80,Test,2,13,297641.963,4385112.918,0,2002-08-05 00:00:00,1460.38,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,1.0659615,0.215384235,0.378410797,0.3511756,,6.096,7.112,121,1,39.59186601838842,-107.35655408455597,
5,2002,5,80,Test,2,13,297641.963,4385112.918,0,2002-09-11 00:00:00,1460.38,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,1.0659615,0.215384235,0.378410797,0.3511756,,,4.826,122,1,39.59186601838842,-107.35655408455597,
5,2002,5,80,Test,2,13,297641.963,4385112.918,0,2002-09-12 00:00:00,1460.38,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,1.0659615,0.215384235,0.378410797,0.3511756,,,6.096,123,1,39.59186601838842,-107.35655408455597,
5,2002,5,81,Test,2,13,297846.963,4385075.418,0,2002-08-05 00:00:00,1542.4,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.037275,0.475103874,0.543143555,0.36,,6.096,7.112,124,1,39.591576792953894,-107.35415722390847,
5,2002,5,81,Test,2,13,297846.963,4385075.418,0,2002-09-11 00:00:00,1542.4,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.037275,0.475103874,0.543143555,0.36,,,4.826,125,1,39.591576792953894,-107.35415722390847,
5,2002,5,81,Test,2,13,297846.963,4385075.418,0,2002-09-12 00:00:00,1542.4,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.037275,0.475103874,0.543143555,0.36,,,6.096,126,1,39.591576792953894,-107.35415722390847,
5,2002,5,82,Test,2,13,297361.963,4385055.418,0,2002-08-05 00:00:00,1556.82,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.3551133,0.340265541,0.398982544,0.3398958,,6.096,7.112,127,1,39.59128219928717,-107.35979464820007,
5,2002,5,82,Test,2,13,297361.963,4385055.418,0,2002-09-11 00:00:00,1556.82,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.3551133,0.340265541,0.398982544,0.3398958,,,4.826,128,1,39.59128219928717,-107.35979464820007,
5,2002,5,82,Test,2,13,297361.963,4385055.418,0,2002-09-12 00:00:00,1556.82,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.3551133,0.340265541,0.398982544,0.3398958,,,6.096,129,1,39.59128219928717,-107.35979464820007,
5,2002,5,83,Test,2,13,297406.963,4384990.418,0,2002-08-05 00:00:00,1708.63,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,1.39809,0.680974197,0.605412231,0.1816715,,6.096,7.112,130,1,39.59070765702149,-107.35925116445107,
5,2002,5,83,Test,2,13,297406.963,4384990.418,0,2002-09-11 00:00:00,1708.63,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,1.39809,0.680974197,0.605412231,0.1816715,,,4.826,131,1,39.59070765702149,-107.35925116445107,
5,2002,5,83,Test,2,13,297406.963,4384990.418,0,2002-09-12 00:00:00,1708.63,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,1.39809,0.680974197,0.605412231,0.1816715,,,6.096,132,1,39.59070765702149,-107.35925116445107,
5,2002,5,84,Test,2,13,297251.963,4384990.418,0,2002-08-05 00:00:00,1657.31,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.326435,0.632460861,0.535663147,0.2896487,,11.684,11.938,133,1,39.59067100344406,-107.36105474319652,
5,2002,5,84,Test,2,13,297251.963,4384990.418,0,2002-09-11 00:00:00,1792.93,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.326435,0.632460861,0.535663147,0.2896487,,,4.826,134,1,39.59067100344406,-107.36105474319652,
5,2002,5,84,Test,2,13,297251.963,4384990.418,0,2002-09-12 00:00:00,1792.93,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.326435,0.632460861,0.535663147,0.2896487,,,6.096,135,1,39.59067100344406,-107.36105474319652,
5,2002,5,85,Test,2,13,297670.713,4384951.668,0,2002-08-05 00:00:00,1687.22,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.0321125,0.607853584,0.582828796,0.1726508,,6.096,7.112,136,1,39.59042110425728,-107.35617034041228,
5,2002,5,85,Test,2,13,297670.713,4384951.668,0,2002-09-11 00:00:00,1687.22,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0321125,0.607853584,0.582828796,0.1726508,,,4.826,137,1,39.59042110425728,-107.35617034041228,
5,2002,5,85,Test,2,13,297670.713,4384951.668,0,2002-09-12 00:00:00,1687.22,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0321125,0.607853584,0.582828796,0.1726508,,,6.096,138,1,39.59042110425728,-107.35617034041228,
5,2002,5,86,Test,2,13,297744.463,4384957.918,0,2002-08-05 00:00:00,1649.7,2002-08-05 06:00:00,2002-08-05 22:00:00,16.5,10.16,0.615758,,12.192,7.112,0.0279944,0.760519867,0.654284363,0.3528596,,6.096,7.112,139,1,39.59049477915575,-107.35531409280928,
5,2002,5,86,Test,2,13,297744.463,4384957.918,0,2002-09-11 00:00:00,1649.7,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0279944,0.760519867,0.654284363,0.3528596,,,4.826,140,1,39.59049477915575,-107.35531409280928,
5,2002,5,86,Test,2,13,297744.463,4384957.918,0,2002-09-12 00:00:00,1649.7,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0279944,0.760519867,0.654284363,0.3528596,,,6.096,141,1,39.59049477915575,-107.35531409280928,
5,2002,5,87,Test,2,13,297464.463,4384780.418,0,2002-08-05 00:00:00,1629.28,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.028025,0.846495743,0.670007507,0.17,,11.684,11.938,142,1,39.588830661178335,-107.3585179551307,
5,2002,5,87,Test,2,13,297464.463,4384780.418,0,2002-09-11 00:00:00,1876.17,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.028025,0.846495743,0.670007507,0.17,,,4.826,143,1,39.588830661178335,-107.3585179551307,
5,2002,5,87,Test,2,13,297464.463,4384780.418,0,2002-09-12 00:00:00,1876.17,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.028025,0.846495743,0.670007507,0.17,,,6.096,144,1,39.588830661178335,-107.3585179551307,
5,2002,5,88,Test,2,13,297289.463,4384710.418,0,2002-08-05 00:00:00,1442.76,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.0290706,0.916223297,0.726708862,0.17,,11.684,11.938,145,1,39.58815909596682,-107.36053280288378,
5,2002,5,88,Test,2,13,297289.463,4384710.418,0,2002-09-11 00:00:00,2006.75,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0290706,0.916223297,0.726708862,0.17,,,4.826,146,1,39.58815909596682,-107.36053280288378,
5,2002,5,88,Test,2,13,297289.463,4384710.418,0,2002-09-12 00:00:00,2006.75,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0290706,0.916223297,0.726708862,0.17,,,6.096,147,1,39.58815909596682,-107.36053280288378,
5,2002,5,89,Test,2,13,296989.463,4384682.918,0,2002-08-05 00:00:00,1194.87,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.2936,0.812391281,0.64516626,0.1830775,,11.684,11.938,148,1,39.58784051768667,-107.36401504827786,
5,2002,5,89,Test,2,13,296989.463,4384682.918,0,2002-09-11 00:00:00,2192.75,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.2936,0.812391281,0.64516626,0.1830775,,,4.826,149,1,39.58784051768667,-107.36401504827786,
5,2002,5,89,Test,2,13,296989.463,4384682.918,0,2002-09-12 00:00:00,2192.75,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.2936,0.812391281,0.64516626,0.1830775,,,6.096,150,1,39.58784051768667,-107.36401504827786,
5,2002,5,90,Test,2,13,296901.963,4384580.418,0,2002-08-05 00:00:00,1037.21,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.0341533,0.87633522,0.610812988,0.17,,11.684,11.938,151,1,39.58689700697606,-107.36500176349126,
5,2002,5,90,Test,2,13,296901.963,4384580.418,0,2002-09-11 00:00:00,2345.57,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0341533,0.87633522,0.610812988,0.17,,,4.826,152,1,39.58689700697606,-107.36500176349126,
5,2002,5,90,Test,2,13,296901.963,4384580.418,0,2002-09-12 00:00:00,2345.57,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0341533,0.87633522,0.610812988,0.17,,,6.096,153,1,39.58689700697606,-107.36500176349126,
5,2002,5,91,Test,2,13,297084.463,4384490.418,0,2002-08-05 00:00:00,1017.69,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.6822435,0.729654236,0.520708374,0.1748981,,11.684,11.938,154,1,39.58612998031978,-107.3628507806679,
5,2002,5,91,Test,2,13,297084.463,4384490.418,0,2002-09-11 00:00:00,2389.89,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.6822435,0.729654236,0.520708374,0.1748981,,,4.826,155,1,39.58612998031978,-107.3628507806679,
5,2002,5,91,Test,2,13,297084.463,4384490.418,0,2002-09-12 00:00:00,2389.89,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.6822435,0.729654236,0.520708374,0.1748981,,,6.096,156,1,39.58612998031978,-107.3628507806679,
5,2002,5,92,Test,2,13,297094.463,4384480.418,0,2002-08-05 00:00:00,994.342997,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.629432,0.918439331,0.636186951,0.1744993,,11.684,11.938,157,1,39.5860423197924,-107.36273136934581,
5,2002,5,92,Test,2,13,297094.463,4384480.418,0,2002-09-11 00:00:00,2406.64,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.629432,0.918439331,0.636186951,0.1744993,,,4.826,158,1,39.5860423197924,-107.36273136934581,
5,2002,5,92,Test,2,13,297094.463,4384480.418,0,2002-09-12 00:00:00,2406.64,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.629432,0.918439331,0.636186951,0.1744993,,,6.096,159,1,39.5860423197924,-107.36273136934581,
5,2002,5,93,Test,2,13,296951.963,4384417.918,0,2002-08-05 00:00:00,915.814272,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.0214,0.556074753,0.552822449,0.17,,11.684,11.938,160,1,39.58544590438127,-107.36437024957058,
5,2002,5,93,Test,2,13,296951.963,4384417.918,0,2002-09-11 00:00:00,2465.97,2002-09-08 22:52:00,2002-09-09 06:52:00,9.0,11.684,1.298222,,,4.826,0.0214,0.556074753,0.552822449,0.17,,,4.826,161,1,39.58544590438127,-107.36437024957058,
5,2002,5,93,Test,2,13,296951.963,4384417.918,0,2002-09-12 00:00:00,2465.97,2002-09-10 20:52:00,2002-09-13 12:52:00,65.0,26.924,0.414215,,,6.096,0.0214,0.556074753,0.552822449,0.17,,,6.096,162,1,39.58544590438127,-107.36437024957058,
5,2002,5,94,Test,2,13,296781.963,4384285.418,1,2002-09-11 00:00:00,2256.55,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.0585,0.743796005,0.556684876,0.17,5.8425,5.84,5.84,163,0,39.58421275541325,-107.36630761624689,0.9932250000000001
5,2002,5,94,Test,2,13,296781.963,4384285.418,0,2002-09-12 00:00:00,2256.55,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.0585,0.743796005,0.556684876,0.17,1.27,1.525,1.78,164,0,39.58421275541325,-107.36630761624689,0.2159
5,2002,5,94,Test,2,13,296781.963,4384285.418,1,2002-09-17 00:00:00,2256.55,2002-09-17 02:23:00,2002-09-17 03:41:00,1.317,6.6,5.02,13.21,9.65,6.1,0.0585,0.743796005,0.556684876,0.17,3.3025,4.825,6.1,165,0,39.58421275541325,-107.36630761624689,0.5614250000000001
5,2002,5,94,Test,2,13,296781.963,4384285.418,1,2002-09-07 00:00:00,2256.55,2002-09-07 20:20:00,2002-09-07 23:10:00,2.85,12.95,4.55,23.37,18.8,12.19,0.0585,0.743796005,0.556684876,0.17,5.8425,9.4,12.19,166,0,39.58421275541325,-107.36630761624689,0.9932250000000001
5,2002,5,95,Test,2,13,296721.963,4384260.418,1,2002-09-11 00:00:00,2150.84,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.06834,0.788597565,0.614062317,0.1699999,5.8425,5.84,5.84,167,0,39.583973461173706,-107.36699804602776,0.9932244157500001
5,2002,5,95,Test,2,13,296721.963,4384260.418,0,2002-09-12 00:00:00,2150.84,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.06834,0.788597565,0.614062317,0.1699999,1.27,1.525,1.78,168,0,39.583973461173706,-107.36699804602776,0.21589987300000002
5,2002,5,95,Test,2,13,296721.963,4384260.418,1,2002-09-17 00:00:00,2150.84,2002-09-17 02:23:00,2002-09-17 03:41:00,1.317,6.6,5.02,13.21,9.65,6.1,0.06834,0.788597565,0.614062317,0.1699999,3.3025,4.825,6.1,169,0,39.583973461173706,-107.36699804602776,0.56142466975
5,2002,5,95,Test,2,13,296721.963,4384260.418,1,2002-09-07 00:00:00,2150.84,2002-09-07 20:20:00,2002-09-07 23:10:00,2.85,12.95,4.55,23.37,18.8,12.19,0.06834,0.788597565,0.614062317,0.1699999,5.8425,9.4,12.19,170,0,39.583973461173706,-107.36699804602776,0.9932244157500001
5,2002,5,96,Test,2,13,296531.963,4384147.918,1,2002-09-11 00:00:00,1849.88,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.0350105,0.686543579,0.519352966,0.17,5.8425,5.84,5.84,171,0,39.582915578805604,-107.36917415034885,0.9932250000000001
5,2002,5,96,Test,2,13,296531.963,4384147.918,0,2002-09-12 00:00:00,1849.88,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.0350105,0.686543579,0.519352966,0.17,1.27,1.525,1.78,172,0,39.582915578805604,-107.36917415034885,0.2159
5,2002,5,96,Test,2,13,296531.963,4384147.918,1,2002-09-17 00:00:00,1849.88,2002-09-17 02:23:00,2002-09-17 03:41:00,1.317,6.6,5.02,13.21,9.65,6.1,0.0350105,0.686543579,0.519352966,0.17,3.3025,4.825,6.1,173,0,39.582915578805604,-107.36917415034885,0.5614250000000001
5,2002,5,96,Test,2,13,296531.963,4384147.918,1,2002-09-07 00:00:00,1849.88,2002-09-07 20:20:00,2002-09-07 23:10:00,2.85,12.95,4.55,23.37,18.8,12.19,0.0350105,0.686543579,0.519352966,0.17,5.8425,9.4,12.19,174,0,39.582915578805604,-107.36917415034885,0.9932250000000001
5,2002,5,97,Test,2,13,296001.963,4384080.418,0,2002-08-05 00:00:00,855.73208,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.07835,0.240839062,0.381964722,0.17,,11.684,11.938,175,1,39.58218194371166,-107.3753197201167,
5,2002,5,97,Test,2,13,296001.963,4384080.418,0,2002-09-11 00:00:00,1497.69,2002-09-11 04:15:00,2002-09-11 20:44:00,16.483,8.38,0.51,23.37,11.68,5.84,0.07835,0.240839062,0.381964722,0.17,5.8425,5.84,5.84,176,0,39.58218194371166,-107.3753197201167,0.9932250000000001
5,2002,5,97,Test,2,13,296001.963,4384080.418,0,2002-09-12 00:00:00,1497.69,2002-09-12 05:16:00,2002-09-13 06:30:00,25.25,5.08,0.2,5.08,3.05,1.78,0.07835,0.240839062,0.381964722,0.17,1.27,1.525,1.78,177,0,39.58218194371166,-107.3753197201167,0.2159
5,2002,5,98,Test,2,13,296611.963,4383920.418,0,2002-08-05 00:00:00,174.200765,2002-08-05 06:20:00,2002-08-05 21:50:00,16.0,14.732,0.92075,,23.368,11.938,0.0906818,0.161401119,0.717865662,0.17,,11.684,11.938,178,1,39.58088643887893,-107.36817363186141,
